,molecule_name,potential_energy
6336,dsgdb9nsd_006550,-350.3986912
6337,dsgdb9nsd_006551,-366.427111
6338,dsgdb9nsd_006552,-350.3941428
6339,dsgdb9nsd_006553,-386.2999874
6340,dsgdb9nsd_006554,-330.5076053
6341,dsgdb9nsd_006555,-366.4134358
6342,dsgdb9nsd_006556,-314.4922444
6343,dsgdb9nsd_006557,-350.3919482
6344,dsgdb9nsd_006558,-330.5158143
6345,dsgdb9nsd_006559,-350.3898197
6346,dsgdb9nsd_006560,-350.3988445
6347,dsgdb9nsd_006561,-386.3011047
6348,dsgdb9nsd_006562,-366.4249898
6349,dsgdb9nsd_006563,-349.1445165
6350,dsgdb9nsd_006564,-385.0452497
6351,dsgdb9nsd_006565,-385.0488226
6352,dsgdb9nsd_006566,-313.2401142
6353,dsgdb9nsd_006567,-349.1353956
6354,dsgdb9nsd_006568,-349.1436785
6355,dsgdb9nsd_006569,-385.0438392
6356,dsgdb9nsd_006570,-420.9449075
6357,dsgdb9nsd_006571,-349.1557192
6358,dsgdb9nsd_006572,-385.0583921
6359,dsgdb9nsd_006573,-329.2902616
6360,dsgdb9nsd_006574,-349.1604403
6361,dsgdb9nsd_006575,-365.196283
6362,dsgdb9nsd_006576,-385.0604195
6363,dsgdb9nsd_006577,-313.2569105
6364,dsgdb9nsd_006578,-349.1588193
6365,dsgdb9nsd_006579,-349.1626242
6366,dsgdb9nsd_006580,-312.0263996
6367,dsgdb9nsd_006581,-347.925681
6368,dsgdb9nsd_006582,-347.9281249
6369,dsgdb9nsd_006583,-383.8285966
6370,dsgdb9nsd_006584,-313.2826346
6371,dsgdb9nsd_006585,-349.1781539
6372,dsgdb9nsd_006586,-349.1862376
6373,dsgdb9nsd_006587,-349.184934
6374,dsgdb9nsd_006588,-385.0782527
6375,dsgdb9nsd_006589,-385.0862192
6376,dsgdb9nsd_006590,-310.7505647
6377,dsgdb9nsd_006591,-326.8479663
6378,dsgdb9nsd_006592,-342.8682442
6379,dsgdb9nsd_006593,-346.6384994
6380,dsgdb9nsd_006594,-362.7319913
6381,dsgdb9nsd_006595,-346.6534686
6382,dsgdb9nsd_006596,-362.7503373
6383,dsgdb9nsd_006597,-347.9256117
6384,dsgdb9nsd_006598,-383.8141196
6385,dsgdb9nsd_006599,-383.8290838
6386,dsgdb9nsd_006600,-349.1357779
6387,dsgdb9nsd_006601,-385.0324295
6388,dsgdb9nsd_006602,-313.2399624
6389,dsgdb9nsd_006603,-349.1345552
6390,dsgdb9nsd_006604,-349.1432961
6391,dsgdb9nsd_006605,-349.1338938
6392,dsgdb9nsd_006606,-385.0341439
6393,dsgdb9nsd_006607,-385.0391132
6394,dsgdb9nsd_006608,-313.2557133
6395,dsgdb9nsd_006609,-349.1619232
6396,dsgdb9nsd_006610,-349.1582035
6397,dsgdb9nsd_006611,-349.1601576
6398,dsgdb9nsd_006612,-365.1904807
6399,dsgdb9nsd_006613,-385.0611175
6400,dsgdb9nsd_006614,-314.4952608
6401,dsgdb9nsd_006615,-350.397328
6402,dsgdb9nsd_006616,-350.3895963
6403,dsgdb9nsd_006617,-350.4033966
6404,dsgdb9nsd_006618,-386.3076255
6405,dsgdb9nsd_006619,-386.2971693
6406,dsgdb9nsd_006620,-345.4872854
6407,dsgdb9nsd_006621,-361.546756
6408,dsgdb9nsd_006622,-310.7923423
6409,dsgdb9nsd_006623,-346.6904421
6410,dsgdb9nsd_006624,-347.9606693
6411,dsgdb9nsd_006625,-364.0214618
6412,dsgdb9nsd_006626,-364.0156971
6413,dsgdb9nsd_006627,-380.0669355
6414,dsgdb9nsd_006628,-383.8808918
6415,dsgdb9nsd_006629,-399.934688
6416,dsgdb9nsd_006630,-313.2598606
6417,dsgdb9nsd_006631,-349.163513
6418,dsgdb9nsd_006632,-349.1515243
6419,dsgdb9nsd_006633,-345.4590876
6420,dsgdb9nsd_006634,-361.553582
6421,dsgdb9nsd_006635,-361.5187501
6422,dsgdb9nsd_006636,-377.6150527
6423,dsgdb9nsd_006637,-382.6410016
6424,dsgdb9nsd_006638,-398.7008654
6425,dsgdb9nsd_006639,-345.475165
6426,dsgdb9nsd_006640,-361.5634641
6427,dsgdb9nsd_006641,-361.5333904
6428,dsgdb9nsd_006642,-377.6235543
6429,dsgdb9nsd_006643,-382.6396049
6430,dsgdb9nsd_006644,-398.699852
6431,dsgdb9nsd_006645,-363.9792528
6432,dsgdb9nsd_006646,-380.075486
6433,dsgdb9nsd_006647,-347.9488099
6434,dsgdb9nsd_006648,-364.0470431
6435,dsgdb9nsd_006649,-380.0689285
6436,dsgdb9nsd_006650,-383.8285686
6437,dsgdb9nsd_006651,-399.9232369
6438,dsgdb9nsd_006652,-364.0076631
6439,dsgdb9nsd_006653,-380.1056003
6440,dsgdb9nsd_006654,-383.8741869
6441,dsgdb9nsd_006655,-399.9706843
6442,dsgdb9nsd_006656,-364.0095487
6443,dsgdb9nsd_006657,-380.1079149
6444,dsgdb9nsd_006658,-396.1306911
6445,dsgdb9nsd_006659,-399.8879465
6446,dsgdb9nsd_006660,-415.982732
6447,dsgdb9nsd_006661,-380.0587632
6448,dsgdb9nsd_006662,-396.1572005
6449,dsgdb9nsd_006663,-399.9280273
6450,dsgdb9nsd_006664,-416.0247234
6451,dsgdb9nsd_006666,-401.154573
6452,dsgdb9nsd_006667,-385.1264633
6453,dsgdb9nsd_006668,-401.1892431
6454,dsgdb9nsd_006669,-401.1563168
6455,dsgdb9nsd_006670,-421.0474046
6456,dsgdb9nsd_006671,-401.1514131
6457,dsgdb9nsd_006672,-421.0097367
6458,dsgdb9nsd_006673,-401.1843965
6459,dsgdb9nsd_006674,-421.0500315
6460,dsgdb9nsd_006675,-401.1874585
6461,dsgdb9nsd_006676,-417.250814
6462,dsgdb9nsd_006677,-417.2175592
6463,dsgdb9nsd_006678,-437.1088149
6464,dsgdb9nsd_006679,-417.2128705
6465,dsgdb9nsd_006680,-437.0763181
6466,dsgdb9nsd_006681,-417.2354161
6467,dsgdb9nsd_006682,-437.1040502
6468,dsgdb9nsd_006683,-417.1630304
6469,dsgdb9nsd_006685,-310.764223
6470,dsgdb9nsd_006686,-326.8614923
6471,dsgdb9nsd_006687,-346.6625293
6472,dsgdb9nsd_006688,-362.7594614
6473,dsgdb9nsd_006689,-347.9461511
6474,dsgdb9nsd_006690,-383.8444799
6475,dsgdb9nsd_006691,-381.3112864
6476,dsgdb9nsd_006692,-401.1653753
6477,dsgdb9nsd_006693,-310.7800623
6478,dsgdb9nsd_006694,-326.8710648
6479,dsgdb9nsd_006695,-346.6813995
6480,dsgdb9nsd_006696,-362.770596
6481,dsgdb9nsd_006697,-342.8836516
6482,dsgdb9nsd_006698,-347.9460474
6483,dsgdb9nsd_006699,-383.8459761
6484,dsgdb9nsd_006700,-363.9597767
6485,dsgdb9nsd_006701,-313.2489886
6486,dsgdb9nsd_006702,-329.3479338
6487,dsgdb9nsd_006703,-345.3696484
6488,dsgdb9nsd_006704,-349.1381335
6489,dsgdb9nsd_006705,-365.233941
6490,dsgdb9nsd_006706,-349.1465933
6491,dsgdb9nsd_006707,-365.2446114
6492,dsgdb9nsd_006708,-349.1520207
6493,dsgdb9nsd_006709,-365.2508726
6494,dsgdb9nsd_006710,-381.2722823
6495,dsgdb9nsd_006711,-385.0384245
6496,dsgdb9nsd_006712,-401.136278
6497,dsgdb9nsd_006713,-350.4264814
6498,dsgdb9nsd_006714,-366.4890374
6499,dsgdb9nsd_006715,-386.3478172
6500,dsgdb9nsd_006716,-386.3188286
6501,dsgdb9nsd_006717,-386.3225273
6502,dsgdb9nsd_006718,-386.3297853
6503,dsgdb9nsd_006719,-402.3923018
6504,dsgdb9nsd_006720,-402.3596569
6505,dsgdb9nsd_006721,-422.2513381
6506,dsgdb9nsd_006722,-422.2188552
6507,dsgdb9nsd_006724,-401.1470175
6508,dsgdb9nsd_006725,-417.2075904
6509,dsgdb9nsd_006727,-366.4537379
6510,dsgdb9nsd_006728,-402.3540429
6511,dsgdb9nsd_006729,-383.8469538
6512,dsgdb9nsd_006730,-347.956239
6513,dsgdb9nsd_006731,-364.0160482
6514,dsgdb9nsd_006732,-399.9068939
6515,dsgdb9nsd_006734,-349.1523116
6516,dsgdb9nsd_006735,-385.0522944
6517,dsgdb9nsd_006736,-313.2612689
6518,dsgdb9nsd_006737,-349.1630703
6519,dsgdb9nsd_006738,-381.3193892
6520,dsgdb9nsd_006739,-397.3719178
6521,dsgdb9nsd_006740,-401.1781018
6522,dsgdb9nsd_006741,-417.2339589
6523,dsgdb9nsd_006743,-401.1466439
6524,dsgdb9nsd_006744,-417.2079581
6525,dsgdb9nsd_006745,-366.4566934
6526,dsgdb9nsd_006746,-366.451029
6527,dsgdb9nsd_006747,-402.3496386
6528,dsgdb9nsd_006748,-383.8546294
6529,dsgdb9nsd_006749,-347.9579752
6530,dsgdb9nsd_006750,-364.0175891
6531,dsgdb9nsd_006752,-383.8391993
6532,dsgdb9nsd_006753,-399.8985648
6533,dsgdb9nsd_006754,-399.9143176
6534,dsgdb9nsd_006756,-349.1578143
6535,dsgdb9nsd_006757,-385.0568112
6536,dsgdb9nsd_006758,-313.2608867
6537,dsgdb9nsd_006759,-349.1599579
6538,dsgdb9nsd_006760,-349.1440564
6539,dsgdb9nsd_006761,-385.0424614
6540,dsgdb9nsd_006762,-366.4584056
6541,dsgdb9nsd_006763,-386.3369265
6542,dsgdb9nsd_006764,-422.2292407
6543,dsgdb9nsd_006765,-402.3947002
6544,dsgdb9nsd_006766,-422.2617597
6545,dsgdb9nsd_006767,-350.4402252
6546,dsgdb9nsd_006768,-366.5009229
6547,dsgdb9nsd_006769,-366.4987665
6548,dsgdb9nsd_006770,-382.5495763
6549,dsgdb9nsd_006771,-386.3661584
6550,dsgdb9nsd_006772,-402.4199281
6551,dsgdb9nsd_006774,-386.32889
6552,dsgdb9nsd_006775,-402.3867551
6553,dsgdb9nsd_006777,-386.3342937
6554,dsgdb9nsd_006778,-402.3952001
6555,dsgdb9nsd_006780,-386.3287624
6556,dsgdb9nsd_006781,-402.3893578
6557,dsgdb9nsd_006782,-402.3903995
6558,dsgdb9nsd_006783,-418.441312
6559,dsgdb9nsd_006784,-422.2534853
6560,dsgdb9nsd_006785,-438.307403
6561,dsgdb9nsd_006786,-402.3976702
6562,dsgdb9nsd_006787,-438.2943196
6563,dsgdb9nsd_006788,-418.4456391
6564,dsgdb9nsd_006789,-438.3156038
6565,dsgdb9nsd_006794,-351.6361271
6566,dsgdb9nsd_006795,-387.5355363
6567,dsgdb9nsd_006796,-387.5326811
6568,dsgdb9nsd_006797,-387.5396102
6569,dsgdb9nsd_006798,-423.4377812
6570,dsgdb9nsd_006799,-315.7395241
6571,dsgdb9nsd_006800,-351.6428888
6572,dsgdb9nsd_006801,-351.6370223
6573,dsgdb9nsd_006802,-351.6357681
6574,dsgdb9nsd_006803,-387.5362528
6575,dsgdb9nsd_006804,-351.6336832
6576,dsgdb9nsd_006805,-387.5371441
6577,dsgdb9nsd_006806,-351.6287651
6578,dsgdb9nsd_006807,-387.5317919
6579,dsgdb9nsd_006808,-387.5247201
6580,dsgdb9nsd_006809,-312.0124551
6581,dsgdb9nsd_006810,-328.1113361
6582,dsgdb9nsd_006811,-344.1361551
6583,dsgdb9nsd_006812,-347.9058991
6584,dsgdb9nsd_006813,-364.0015779
6585,dsgdb9nsd_006814,-347.9139433
6586,dsgdb9nsd_006815,-364.0109644
6587,dsgdb9nsd_006816,-360.1709806
6588,dsgdb9nsd_006817,-380.0359368
6589,dsgdb9nsd_006818,-347.9172806
6590,dsgdb9nsd_006819,-364.0157886
6591,dsgdb9nsd_006820,-380.0410099
6592,dsgdb9nsd_006821,-383.8097938
6593,dsgdb9nsd_006822,-399.9049442
6594,dsgdb9nsd_006823,-349.1879242
6595,dsgdb9nsd_006824,-365.2505932
6596,dsgdb9nsd_006825,-385.0819203
6597,dsgdb9nsd_006826,-385.0891239
6598,dsgdb9nsd_006827,-385.0939644
6599,dsgdb9nsd_006828,-401.1224051
6600,dsgdb9nsd_006829,-420.9847499
6601,dsgdb9nsd_006830,-365.2319796
6602,dsgdb9nsd_006831,-401.1328731
6603,dsgdb9nsd_006832,-350.396312
6604,dsgdb9nsd_006833,-386.2989815
6605,dsgdb9nsd_006834,-386.2993499
6606,dsgdb9nsd_006835,-386.3017292
6607,dsgdb9nsd_006836,-422.201451
6608,dsgdb9nsd_006837,-314.4999178
6609,dsgdb9nsd_006838,-350.4056645
6610,dsgdb9nsd_006839,-350.4029136
6611,dsgdb9nsd_006840,-350.4002694
6612,dsgdb9nsd_006841,-386.3038383
6613,dsgdb9nsd_006842,-350.3939042
6614,dsgdb9nsd_006843,-386.2986702
6615,dsgdb9nsd_006844,-386.2948645
6616,dsgdb9nsd_006845,-349.1982519
6617,dsgdb9nsd_006846,-313.3011017
6618,dsgdb9nsd_006847,-365.2582752
6619,dsgdb9nsd_006848,-365.2514089
6620,dsgdb9nsd_006849,-349.2066856
6621,dsgdb9nsd_006850,-401.1539156
6622,dsgdb9nsd_006851,-313.3011807
6623,dsgdb9nsd_006852,-365.2545428
6624,dsgdb9nsd_006853,-349.1943159
6625,dsgdb9nsd_006854,-349.1992361
6626,dsgdb9nsd_006855,-349.2061865
6627,dsgdb9nsd_006856,-385.1001452
6628,dsgdb9nsd_006857,-314.532387
6629,dsgdb9nsd_006858,-350.4310877
6630,dsgdb9nsd_006859,-350.4274368
6631,dsgdb9nsd_006860,-350.4256853
6632,dsgdb9nsd_006861,-386.3306009
6633,dsgdb9nsd_006862,-386.3241663
6634,dsgdb9nsd_006863,-386.3282484
6635,dsgdb9nsd_006864,-386.3337567
6636,dsgdb9nsd_006865,-350.4403492
6637,dsgdb9nsd_006866,-386.3354808
6638,dsgdb9nsd_006867,-386.3334326
6639,dsgdb9nsd_006868,-422.2352479
6640,dsgdb9nsd_006869,-347.912598
6641,dsgdb9nsd_006870,-364.0101214
6642,dsgdb9nsd_006871,-360.17642
6643,dsgdb9nsd_006872,-380.0446636
6644,dsgdb9nsd_006873,-380.0443072
6645,dsgdb9nsd_006874,-383.8128041
6646,dsgdb9nsd_006875,-399.9096875
6647,dsgdb9nsd_006876,-312.0121342
6648,dsgdb9nsd_006877,-347.9140996
6649,dsgdb9nsd_006878,-328.1111183
6650,dsgdb9nsd_006879,-364.0126707
6651,dsgdb9nsd_006880,-328.0328579
6652,dsgdb9nsd_006881,-344.1299276
6653,dsgdb9nsd_006882,-385.0895105
6654,dsgdb9nsd_006883,-420.9887704
6655,dsgdb9nsd_006884,-349.189
6656,dsgdb9nsd_006885,-385.0908294
6657,dsgdb9nsd_006886,-365.2358984
6658,dsgdb9nsd_006887,-365.2117187
6659,dsgdb9nsd_006888,-386.2989628
6660,dsgdb9nsd_006889,-422.2000146
6661,dsgdb9nsd_006890,-350.3942551
6662,dsgdb9nsd_006891,-386.2952401
6663,dsgdb9nsd_006892,-314.4961715
6664,dsgdb9nsd_006893,-350.3980043
6665,dsgdb9nsd_006894,-350.397291
6666,dsgdb9nsd_006895,-386.2982822
6667,dsgdb9nsd_006896,-330.5185457
6668,dsgdb9nsd_006897,-330.5216749
6669,dsgdb9nsd_006898,-366.4156899
6670,dsgdb9nsd_006899,-350.3875928
6671,dsgdb9nsd_006900,-386.2888066
6672,dsgdb9nsd_006901,-386.2876859
6673,dsgdb9nsd_006902,-422.186521
6674,dsgdb9nsd_006903,-312.0221175
6675,dsgdb9nsd_006904,-347.92244
6676,dsgdb9nsd_006905,-328.0521654
6677,dsgdb9nsd_006906,-347.9243224
6678,dsgdb9nsd_006907,-312.0059054
6679,dsgdb9nsd_006908,-328.1049214
6680,dsgdb9nsd_006909,-328.0270226
6681,dsgdb9nsd_006910,-344.1244664
6682,dsgdb9nsd_006911,-328.0397666
6683,dsgdb9nsd_006912,-344.1385178
6684,dsgdb9nsd_006913,-347.9114516
6685,dsgdb9nsd_006914,-364.0089626
6686,dsgdb9nsd_006915,-347.9067099
6687,dsgdb9nsd_006916,-364.0053438
6688,dsgdb9nsd_006917,-349.1846068
6689,dsgdb9nsd_006918,-365.2476771
6690,dsgdb9nsd_006919,-385.1057618
6691,dsgdb9nsd_006920,-365.2078284
6692,dsgdb9nsd_006921,-365.2187565
6693,dsgdb9nsd_006922,-385.0902654
6694,dsgdb9nsd_006923,-385.0851785
6695,dsgdb9nsd_006924,-401.1467693
6696,dsgdb9nsd_006925,-401.1151261
6697,dsgdb9nsd_006926,-421.0056451
6698,dsgdb9nsd_006927,-350.3944096
6699,dsgdb9nsd_006928,-366.4215386
6700,dsgdb9nsd_006929,-366.4286165
6701,dsgdb9nsd_006930,-386.3014989
6702,dsgdb9nsd_006931,-386.295559
6703,dsgdb9nsd_006932,-314.4975683
6704,dsgdb9nsd_006933,-350.3987813
6705,dsgdb9nsd_006934,-350.4049176
6706,dsgdb9nsd_006935,-330.5223597
6707,dsgdb9nsd_006936,-350.3931163
6708,dsgdb9nsd_006937,-386.293383
6709,dsgdb9nsd_006938,-350.3859071
6710,dsgdb9nsd_006939,-386.2867592
6711,dsgdb9nsd_006940,-366.4193367
6712,dsgdb9nsd_006941,-386.2911188
6713,dsgdb9nsd_006942,-347.9976425
6714,dsgdb9nsd_006943,-364.0590689
6715,dsgdb9nsd_006944,-360.2208154
6716,dsgdb9nsd_006945,-380.1124834
6717,dsgdb9nsd_006946,-399.9758845
6718,dsgdb9nsd_006947,-383.8940796
6719,dsgdb9nsd_006948,-399.9564012
6720,dsgdb9nsd_006949,-348.0057001
6721,dsgdb9nsd_006950,-364.0509211
6722,dsgdb9nsd_006951,-383.9091003
6723,dsgdb9nsd_006952,-349.2297085
6724,dsgdb9nsd_006953,-365.2902723
6725,dsgdb9nsd_006954,-365.2635104
6726,dsgdb9nsd_006955,-385.1536698
6727,dsgdb9nsd_006956,-385.1214951
6728,dsgdb9nsd_006957,-385.1281152
6729,dsgdb9nsd_006958,-401.166097
6730,dsgdb9nsd_006959,-421.0550255
6731,dsgdb9nsd_006960,-385.1341176
6732,dsgdb9nsd_006961,-401.1955266
6733,dsgdb9nsd_006962,-401.1687529
6734,dsgdb9nsd_006963,-421.0571685
6735,dsgdb9nsd_006964,-401.1581531
6736,dsgdb9nsd_006965,-421.0236595
6737,dsgdb9nsd_006966,-313.3010647
6738,dsgdb9nsd_006967,-349.2060333
6739,dsgdb9nsd_006968,-349.2021753
6740,dsgdb9nsd_006969,-349.1972375
6741,dsgdb9nsd_006970,-385.1018234
6742,dsgdb9nsd_006971,-313.293481
6743,dsgdb9nsd_006972,-349.1981967
6744,dsgdb9nsd_006973,-365.2598136
6745,dsgdb9nsd_006974,-349.1970198
6746,dsgdb9nsd_006975,-385.099182
6747,dsgdb9nsd_006976,-313.2944899
6748,dsgdb9nsd_006977,-349.1988914
6749,dsgdb9nsd_006978,-365.2581866
6750,dsgdb9nsd_006979,-350.427328
6751,dsgdb9nsd_006980,-386.3225413
6752,dsgdb9nsd_006981,-386.3284048
6753,dsgdb9nsd_006982,-386.333892
6754,dsgdb9nsd_006983,-422.2267009
6755,dsgdb9nsd_006984,-314.5250509
6756,dsgdb9nsd_006985,-350.4303789
6757,dsgdb9nsd_006986,-350.4282818
6758,dsgdb9nsd_006987,-350.4213102
6759,dsgdb9nsd_006988,-386.3235861
6760,dsgdb9nsd_006989,-350.4258527
6761,dsgdb9nsd_006990,-386.3295371
6762,dsgdb9nsd_006991,-386.3310618
6763,dsgdb9nsd_006992,-385.1029699
6764,dsgdb9nsd_006993,-421.0039595
6765,dsgdb9nsd_006994,-349.2023438
6766,dsgdb9nsd_006995,-385.1044077
6767,dsgdb9nsd_006996,-365.265332
6768,dsgdb9nsd_006997,-401.1666428
6769,dsgdb9nsd_006998,-365.2444063
6770,dsgdb9nsd_006999,-401.1457369
6771,dsgdb9nsd_007000,-385.1368473
6772,dsgdb9nsd_007001,-401.1682678
6773,dsgdb9nsd_007002,-421.0364477
6774,dsgdb9nsd_007003,-365.2243966
6775,dsgdb9nsd_007004,-386.3047828
6776,dsgdb9nsd_007005,-422.2099624
6777,dsgdb9nsd_007006,-314.5016185
6778,dsgdb9nsd_007007,-350.4076581
6779,dsgdb9nsd_007008,-350.4048956
6780,dsgdb9nsd_007009,-386.310342
6781,dsgdb9nsd_007010,-350.4060713
6782,dsgdb9nsd_007011,-386.3101499
6783,dsgdb9nsd_007012,-345.4490407
6784,dsgdb9nsd_007013,-361.544611
6785,dsgdb9nsd_007014,-377.6384197
6786,dsgdb9nsd_007015,-378.8256141
6787,dsgdb9nsd_007016,-398.6765155
6788,dsgdb9nsd_007017,-394.9152421
6789,dsgdb9nsd_007018,-414.7715588
6790,dsgdb9nsd_007019,-378.8323344
6791,dsgdb9nsd_007020,-394.9084174
6792,dsgdb9nsd_007021,-398.6855861
6793,dsgdb9nsd_007022,-414.7800881
6794,dsgdb9nsd_007023,-382.6294044
6795,dsgdb9nsd_007024,-398.7001479
6796,dsgdb9nsd_007025,-414.7946306
6797,dsgdb9nsd_007026,-416.0009212
6798,dsgdb9nsd_007027,-435.8564739
6799,dsgdb9nsd_007028,-432.066212
6800,dsgdb9nsd_007029,-416.0080782
6801,dsgdb9nsd_007030,-412.1688572
6802,dsgdb9nsd_007031,-432.0569689
6803,dsgdb9nsd_007032,-432.0479441
6804,dsgdb9nsd_007033,-435.8645613
6805,dsgdb9nsd_007034,-451.9344505
6806,dsgdb9nsd_007035,-419.8076983
6807,dsgdb9nsd_007036,-435.8812507
6808,dsgdb9nsd_007037,-451.9442924
6809,dsgdb9nsd_007038,-345.4741417
6810,dsgdb9nsd_007039,-345.462699
6811,dsgdb9nsd_007040,-361.5589506
6812,dsgdb9nsd_007041,-378.8341988
6813,dsgdb9nsd_007042,-398.6907062
6814,dsgdb9nsd_007043,-378.8266668
6815,dsgdb9nsd_007044,-398.7139064
6816,dsgdb9nsd_007045,-398.6949644
6817,dsgdb9nsd_007046,-310.7762911
6818,dsgdb9nsd_007047,-346.6729016
6819,dsgdb9nsd_007048,-310.7700956
6820,dsgdb9nsd_007049,-326.8683081
6821,dsgdb9nsd_007050,-342.8990645
6822,dsgdb9nsd_007051,-346.6672685
6823,dsgdb9nsd_007052,-362.7651427
6824,dsgdb9nsd_007053,-347.9463787
6825,dsgdb9nsd_007054,-364.0094152
6826,dsgdb9nsd_007055,-363.9771859
6827,dsgdb9nsd_007056,-383.8681907
6828,dsgdb9nsd_007057,-383.8451965
6829,dsgdb9nsd_007058,-310.7592487
6830,dsgdb9nsd_007059,-326.8574042
6831,dsgdb9nsd_007060,-342.9540328
6832,dsgdb9nsd_007061,-342.8679669
6833,dsgdb9nsd_007062,-358.963033
6834,dsgdb9nsd_007063,-358.9860839
6835,dsgdb9nsd_007064,-346.6570707
6836,dsgdb9nsd_007065,-362.7546054
6837,dsgdb9nsd_007066,-378.8503769
6838,dsgdb9nsd_007067,-364.0004283
6839,dsgdb9nsd_007068,-363.9698189
6840,dsgdb9nsd_007069,-383.8616582
6841,dsgdb9nsd_007070,-380.0965883
6842,dsgdb9nsd_007071,-380.0667083
6843,dsgdb9nsd_007072,-399.9572101
6844,dsgdb9nsd_007073,-347.9361405
6845,dsgdb9nsd_007074,-364.0337333
6846,dsgdb9nsd_007075,-363.9508654
6847,dsgdb9nsd_007076,-380.0469691
6848,dsgdb9nsd_007077,-383.8354025
6849,dsgdb9nsd_007078,-399.9331814
6850,dsgdb9nsd_007079,-385.1124161
6851,dsgdb9nsd_007080,-401.1780252
6852,dsgdb9nsd_007081,-401.1465122
6853,dsgdb9nsd_007082,-421.0370494
6854,dsgdb9nsd_007083,-401.1297881
6855,dsgdb9nsd_007084,-421.0148692
6856,dsgdb9nsd_007085,-381.3128844
6857,dsgdb9nsd_007086,-397.3663432
6858,dsgdb9nsd_007087,-383.8548065
6859,dsgdb9nsd_007088,-347.9584781
6860,dsgdb9nsd_007089,-364.0161141
6861,dsgdb9nsd_007090,-363.9916266
6862,dsgdb9nsd_007091,-383.8805397
6863,dsgdb9nsd_007092,-383.8407231
6864,dsgdb9nsd_007093,-347.9453556
6865,dsgdb9nsd_007094,-364.042021
6866,dsgdb9nsd_007095,-364.0094175
6867,dsgdb9nsd_007096,-380.105794
6868,dsgdb9nsd_007097,-363.9825178
6869,dsgdb9nsd_007098,-380.078214
6870,dsgdb9nsd_007099,-383.8706845
6871,dsgdb9nsd_007100,-399.9671304
6872,dsgdb9nsd_007101,-383.8295388
6873,dsgdb9nsd_007102,-399.9228239
6874,dsgdb9nsd_007103,-383.8418597
6875,dsgdb9nsd_007104,-399.938282
6876,dsgdb9nsd_007105,-381.3172209
6877,dsgdb9nsd_007106,-401.1740533
6878,dsgdb9nsd_007107,-385.1258434
6879,dsgdb9nsd_007108,-381.3100555
6880,dsgdb9nsd_007109,-401.1978948
6881,dsgdb9nsd_007110,-401.1827118
6882,dsgdb9nsd_007111,-401.1855836
6883,dsgdb9nsd_007112,-397.3740226
6884,dsgdb9nsd_007113,-417.2472892
6885,dsgdb9nsd_007114,-417.2368235
6886,dsgdb9nsd_007115,-401.1592188
6887,dsgdb9nsd_007116,-417.2314909
6888,dsgdb9nsd_007117,-421.0513257
6889,dsgdb9nsd_007118,-417.2310535
6890,dsgdb9nsd_007119,-437.1191118
6891,dsgdb9nsd_007121,-417.2054387
6892,dsgdb9nsd_007122,-417.2072286
6893,dsgdb9nsd_007123,-437.0564443
6894,dsgdb9nsd_007124,-421.0101086
6895,dsgdb9nsd_007125,-417.1902821
6896,dsgdb9nsd_007126,-437.0779344
6897,dsgdb9nsd_007127,-437.063938
6898,dsgdb9nsd_007128,-417.2143735
6899,dsgdb9nsd_007129,-437.0702777
6900,dsgdb9nsd_007130,-421.0219937
6901,dsgdb9nsd_007131,-417.2068328
6902,dsgdb9nsd_007132,-437.0944391
6903,dsgdb9nsd_007133,-437.0785321
6904,dsgdb9nsd_007134,-350.4408032
6905,dsgdb9nsd_007135,-386.3374868
6906,dsgdb9nsd_007136,-386.3227926
6907,dsgdb9nsd_007137,-366.4993488
6908,dsgdb9nsd_007138,-386.367136
6909,dsgdb9nsd_007139,-402.3961779
6910,dsgdb9nsd_007140,-402.389535
6911,dsgdb9nsd_007141,-382.5458026
6912,dsgdb9nsd_007142,-402.418223
6913,dsgdb9nsd_007143,-402.3707442
6914,dsgdb9nsd_007144,-402.3624566
6915,dsgdb9nsd_007145,-402.3808235
6916,dsgdb9nsd_007146,-422.263559
6917,dsgdb9nsd_007147,-402.3906289
6918,dsgdb9nsd_007148,-422.2486793
6919,dsgdb9nsd_007149,-422.2194061
6920,dsgdb9nsd_007150,-422.2038987
6921,dsgdb9nsd_007151,-422.2340257
6922,dsgdb9nsd_007152,-349.1553894
6923,dsgdb9nsd_007153,-385.0564996
6924,dsgdb9nsd_007154,-313.2594337
6925,dsgdb9nsd_007155,-349.1602766
6926,dsgdb9nsd_007156,-349.1516361
6927,dsgdb9nsd_007157,-349.1506917
6928,dsgdb9nsd_007158,-385.0467922
6929,dsgdb9nsd_007159,-349.1454565
6930,dsgdb9nsd_007160,-365.2443112
6931,dsgdb9nsd_007161,-313.2490503
6932,dsgdb9nsd_007162,-329.3481226
6933,dsgdb9nsd_007163,-349.150452
6934,dsgdb9nsd_007164,-365.2488825
6935,dsgdb9nsd_007165,-345.3623395
6936,dsgdb9nsd_007166,-349.1454797
6937,dsgdb9nsd_007167,-365.2446887
6938,dsgdb9nsd_007168,-381.2630389
6939,dsgdb9nsd_007169,-349.1392792
6940,dsgdb9nsd_007170,-365.2378662
6941,dsgdb9nsd_007171,-385.0391563
6942,dsgdb9nsd_007172,-401.1402453
6943,dsgdb9nsd_007173,-385.0470796
6944,dsgdb9nsd_007174,-401.1452708
6945,dsgdb9nsd_007175,-386.3222083
